10.9,3.524514451,-3.290937634,2.529799999
10.92,3.524214951,-3.290702412,2.530133332
10.94,3.522692489,-3.289852087,2.529585716
10.96,3.52058682,-3.288703338,2.527934614
10.98,3.51926309,-3.287941646,2.526011539
11,3.517939361,-3.287179955,2.524088463
11.02,3.517533982,-3.286886859,2.523557142
11.04,3.517134558,-3.286522758,2.523310001
11.06,3.515453311,-3.284883982,2.523571439
11.08,3.514645207,-3.284111994,2.525256407
11.1,3.513485721,-3.283175225,2.526897432
11.12,3.511831247,-3.282112183,2.526438463
11.14,3.510730633,-3.281538914,2.524592311
11.16,3.509630018,-3.280965646,2.522746158
11.18,3.508576005,-3.280151915,2.522614583
11.2,3.507547085,-3.279208704,2.523406252
11.22,3.506737443,-3.278447225,2.524250005
11.24,3.506585619,-3.278230931,2.525250007
11.26,3.505523838,-3.277322091,2.526700012
11.28,3.503794106,-3.276231351,2.526535285
11.3,3.502157914,-3.275610803,2.523947056
11.32,3.500521721,-3.274990256,2.521358826
11.34,3.499965466,-3.274367395,2.521801299
11.36,3.499529206,-3.273744277,2.52258052
11.38,3.499092946,-3.27312116,2.523359742
11.4,3.498595728,-3.272389758,2.524500025
11.42,3.496224792,-3.270273796,2.525999988
11.44,3.495213282,-3.269789564,2.524524997
11.46,3.49351613,-3.269054213,2.522774995
11.48,3.491901641,-3.268321053,2.521183999
11.5,3.49103108,-3.267607613,2.521023999
11.52,3.490160519,-3.266894172,2.520863999
11.54,3.489334339,-3.266082201,2.521157449
11.56,3.488537747,-3.265204544,2.521753192
11.58,3.487882007,-3.264497279,2.522276086
11.6,3.487648833,-3.264301192,2.522580434
11.62,3.487415659,-3.264105105,2.522884782
11.64,3.485328086,-3.26299466,2.521305361
11.66,3.483142907,-3.261836088,2.51962679
11.68,3.481183361,-3.26078106,2.518120001
11.7,3.480403168,-3.260120952,2.518339541
11.72,3.479474098,-3.259173091,2.519688379
11.74,3.478740525,-3.258406961,2.52079524
11.76,3.47859343,-3.258186009,2.521176192
11.78,3.478007256,-3.257664559,2.521399998
11.8,3.475597084,-3.255956767,2.520781575
11.82,3.475179032,-3.255798241,2.520307893
11.84,3.473969222,-3.255292528,2.519299991
11.86,3.471711588,-3.254150859,2.518414283
11.88,3.471163444,-3.253419841,2.519478785
11.9,3.470653383,-3.252709356,2.520509088
11.92,3.470143322,-3.251998871,2.521539391
11.94,3.468723473,-3.251090609,2.52112
11.96,3.466813733,-3.25007585,2.519919996
11.98,3.46521708,-3.249240049,2.51893333
12,3.464090046,-3.24867268,2.518266665
12.02,3.462963012,-3.248105311,2.5176
12.04,3.461865005,-3.246845496,2.519355555
12.06,3.461032646,-3.245701847,2.520911116
12.08,3.46034971,-3.244815446,2.522
12.1,3.460015418,-3.244529271,2.522
12.12,3.458238621,-3.243710561,2.521181815
12.14,3.45628795,-3.24284966,2.520203701
12.16,3.455125064,-3.242301588,2.51961111
12.18,3.453962178,-3.241753515,2.519018519
12.2,3.452910399,-3.24073262,2.519056863
12.22,3.451886396,-3.23959352,2.519252942
12.24,3.451048524,-3.238679254,2.519455557
12.26,3.450769024,-3.238439477,2.519677779
12.28,3.449452147,-3.237720492,2.520062503
12.3,3.447420442,-3.236709844,2.520392854
12.32,3.447047824,-3.236581225,2.519964283
12.34,3.446512183,-3.236349907,2.519313943
12.36,3.445052787,-3.235536651,2.517406966
12.38,3.443593392,-3.23472339,2.515500016
12.4,3.442269669,-3.233054395,2.518136371
