2.68,0.074,0.229
2.7,0.074,0.229
2.72,0.074,0.229
2.74,0.074,0.229
2.76,0.074,0.229
2.78,0.074,0.229
2.8,0.074,0.229
2.82,0.074,0.229
2.84,0.074,0.229
2.86,0.074,0.229
2.88,0.074,0.229
2.9,0.074,0.229
2.92,0.074,0.229
2.94,0.074,0.229
2.96,0.074,0.229
2.98,0.074,0.229
3,0.074,0.229
3.02,0.074,0.229
3.04,0.074,0.229
3.06,0.074,0.229
3.08,0.074,0.229
3.1,0.074,0.229
3.12,0.074,0.229
3.14,0.074,0.229
3.16,0.074,0.229
3.18,0.074,0.229
3.2,0.074,0.229
3.22,0.074,0.229
3.24,0.074,0.229
3.26,0.074,0.229
3.28,0.074,0.229
3.3,0.074,0.229
3.32,0.074,0.229
3.34,0.074,0.229
3.36,0.074,0.229
3.38,0.074,0.229
3.4,0.074,0.229
3.42,0.074,0.229
3.44,0.074,0.229
3.46,0.074,0.229
3.48,0.074,0.229
3.5,0.074,0.229
3.52,0.074,0.229
3.54,0.074,0.229
3.56,0.074,0.229
3.58,0.074,0.229
3.6,0.074,0.229
3.62,0.074,0.229
3.64,0.074,0.229
3.66,0.074,0.229
3.68,0.074,0.229
3.7,0.074,0.229
3.72,0.074,0.229
3.74,0.074,0.229
3.76,0.074,0.229
3.78,0.074,0.229
3.8,0.074,0.229
3.82,0.074,0.229
3.84,0.074,0.229
3.86,0.074,0.229
3.88,0.074,0.229
3.9,0.074,0.229
3.92,0.074,0.229
3.94,0.074,0.229
3.96,0.074,0.229
3.98,0.074,0.229
4,0.074,0.229
4.02,0.074,0.229
4.04,0.074,0.229
4.06,0.074,0.229
4.08,0.074,0.229
4.1,0.074,0.229
4.12,0.074,0.229
4.14,0.074,0.229
4.16,0.074,0.229
4.18,0.074,0.229
4.2,0.074,0.229
4.22,0.074,0.229
4.24,0.074,0.229
4.26,0.074,0.229
4.28,0.074,0.229
4.3,0.074,0.229
4.32,0.074,0.229
4.34,0.074,0.229
4.36,0.074,0.229
4.38,0.074,0.229
4.4,0.074,0.229
4.42,0.074,0.229
4.44,0.074,0.229
4.46,0.074,0.229
4.48,0.074,0.229
4.5,0.074,0.229
4.52,0.074,0.229
4.54,0.074,0.229
4.56,0.074,0.229
4.58,0.074,0.229
4.6,0.074,0.229
4.62,0.074,0.229
4.64,0.074,0.229
4.66,0.074,0.229
4.68,0.074,0.229
4.7,0.074,0.229
4.72,0.074,0.229
4.74,0.074,0.229
4.76,0.074,0.229
4.78,0.074,0.229
4.8,0.074,0.229
4.82,0.074,0.229
4.84,0.074,0.229
4.86,0.074,0.229
4.88,0.074,0.229
4.9,0.074,0.229
4.92,0.074,0.229
4.94,0.074,0.229
4.96,0.074,0.229
4.98,0.074,0.229
5,0.074,0.229
5.02,0.074,0.229
5.04,0.074,0.229
5.06,0.074,0.229
5.08,0.074,0.229
5.1,0.074,0.229
5.12,0.074,0.229
5.14,0.074,0.229
5.16,0.074,0.229
5.18,0.074,0.229
5.2,0.074,0.229
5.22,0.074,0.229
5.24,0.074,0.229
5.26,0.074,0.229
5.28,0.074,0.229
5.3,0.074,0.229
5.32,0.074,0.229
5.34,0.074,0.229
5.36,0.074,0.229
5.38,0.074,0.229
5.4,0.074,0.229
5.42,0.074,0.229
5.44,0.074,0.229
5.46,0.074,0.229
5.48,0.074,0.229
5.5,0.074,0.229
5.52,0.074,0.229
5.54,0.074,0.229
5.56,0.074,0.229
5.58,0.074,0.229
5.6,0.074,0.229
5.62,0.074,0.229
5.64,0.074,0.229
5.66,0.074,0.229
5.68,0.074,0.229
5.7,0.074,0.229
5.72,0.074,0.229
5.74,0.074,0.229
5.76,0.074,0.229
5.78,0.074,0.229
5.8,0.074,0.229
5.82,0.074,0.229
5.84,0.074,0.229
5.86,0.074,0.229
5.88,0.074,0.229
5.9,0.074,0.229
5.92,0.074,0.229
5.94,0.074,0.229
5.96,0.074,0.229
5.98,0.074,0.229
6,0.074,0.229
6.02,0.074,0.229
6.04,0.074,0.229
6.06,0.074,0.229
6.08,0.074,0.229
6.1,0.074,0.229
6.12,0.074,0.229
6.14,0.074,0.229
6.16,0.074,0.229
6.18,0.074,0.229
6.2,0.074,0.229
6.22,0.074,0.229
6.24,0.074,0.229
6.26,0.074,0.229
6.28,0.074,0.229
6.3,0.074,0.229
6.32,0.074,0.229
6.34,0.074,0.229
6.36,0.074,0.229
6.38,0.074,0.229
6.4,0.074,0.229
6.42,0.074,0.229
6.44,0.074,0.229
6.46,0.074,0.229
6.48,0.074,0.229
6.5,0.074,0.229
6.52,0.074,0.229
6.54,0.074,0.229
6.56,0.074,0.229
6.58,0.074,0.229
6.6,0.074,0.229
6.62,0.074,0.229
6.64,0.074,0.229
6.66,0.074,0.229
6.68,0.074,0.229
6.7,0.074,0.229
6.72,0.074,0.229
6.74,0.074,0.229
6.76,0.074,0.229
6.78,0.074,0.229
6.8,0.074,0.229
6.82,0.074,0.229
6.84,0.074,0.229
6.86,0.074,0.229
6.88,0.074,0.229
6.9,0.074,0.229
6.92,0.074,0.229
6.94,0.074,0.229
6.96,0.074,0.229
6.98,0.074,0.229
7,0.074,0.229
7.02,0.074,0.229
7.04,0.074,0.229
7.06,0.074,0.229
7.08,0.074,0.229
7.1,0.074,0.229
7.12,0.074,0.229
7.14,0.074,0.229
7.16,0.074,0.229
7.18,0.074,0.229
7.2,0.074,0.229
7.22,0.074,0.229
7.24,0.074,0.229
7.26,0.074,0.229
7.28,0.074,0.229
7.3,0.074,0.229
7.32,0.074,0.229
7.34,0.074,0.229
7.36,0.074,0.229
7.38,0.074,0.229
7.4,0.074,0.229
7.42,0.074,0.229
7.44,0.074,0.229
7.46,0.074,0.229
7.48,0.074,0.229
7.5,0.074,0.229
7.52,0.074,0.229
7.54,0.074,0.229
7.56,0.074,0.229
7.58,0.074,0.229
7.6,0.074,0.229
7.62,0.074,0.229
7.64,0.074,0.229
7.66,0.074,0.229
7.68,0.074,0.229
7.7,0.074,0.229
7.72,0.074,0.229
7.74,0.074,0.229
7.76,0.074,0.229
7.78,0.074,0.229
7.8,0.074,0.229
7.82,0.074,0.229
7.84,0.074,0.229
7.86,0.074,0.229
7.88,0.074,0.229
7.9,0.074,0.229
7.92,0.074,0.229
7.94,0.074,0.229
7.96,0.074,0.229
7.98,0.074,0.229
8,0.074,0.229
8.02,0.074,0.229
8.04,0.074,0.229
8.06,0.074,0.229
8.08,0.074,0.229
8.1,0.074,0.229
8.12,0.074,0.229
8.14,0.074,0.229
8.16,0.074,0.229
8.18,0.074,0.229
8.2,0.074,0.229
8.22,0.074,0.229
8.24,0.074,0.229
8.26,0.074,0.229
8.28,0.074,0.229
8.3,0.074,0.229
8.32,0.074,0.229
8.34,0.074,0.229
8.36,0.074,0.229
8.38,0.074,0.229
8.4,0.074,0.229
8.42,0.074,0.229
8.44,0.074,0.229
8.46,0.074,0.229
8.48,0.074,0.229
8.5,0.074,0.229
8.52,0.074,0.229
8.54,0.074,0.229
8.56,0.074,0.229
8.58,0.074,0.229
8.6,0.074,0.229
8.62,0.074,0.229
8.64,0.074,0.229
8.66,0.074,0.229
8.68,0.074,0.229
8.7,0.074,0.229
8.72,0.074,0.229
8.74,0.074,0.229
8.76,0.074,0.229
8.78,0.074,0.229
8.8,0.074,0.229
8.82,0.074,0.229
8.84,0.074,0.229
8.86,0.074,0.229
8.88,0.074,0.229
8.9,0.074,0.229
8.92,0.074,0.229
8.94,0.074,0.229
8.96,0.074,0.229
8.98,0.074,0.229
9,0.074,0.229
9.02,0.074,0.229
9.04,0.074,0.229
9.06,0.074,0.229
9.08,0.074,0.229
9.1,0.074,0.229
9.12,0.074,0.229
9.14,0.074,0.229
9.16,0.074,0.229
9.18,0.074,0.229
9.2,0.074,0.229
9.22,0.074,0.229
9.24,0.074,0.229
9.26,0.074,0.229
9.28,0.074,0.229
9.3,0.074,0.229
9.32,0.074,0.229
9.34,0.074,0.229
9.36,0.074,0.229
9.38,0.074,0.229
9.4,0.074,0.229
9.42,0.074,0.229
9.44,0.074,0.229
9.46,0.074,0.229
9.48,0.074,0.229
9.5,0.074,0.229
9.52,0.074,0.229
9.54,0.074,0.229
9.56,0.074,0.229
9.58,0.074,0.229
9.6,0.074,0.229
9.62,0.074,0.229
9.64,0.074,0.229
9.66,0.074,0.229
9.68,0.074,0.229999993
9.7,0.074,0.23
9.72,0.074,0.23
9.74,0.074,0.229049997
9.76,0.074,0.229
9.78,0.074,0.229
9.8,0.074,0.229
9.82,0.074,0.229
9.84,0.074,0.227933324
9.86,0.074,0.226647051
9.88,0.074,0.225470583
9.9,0.074,0.224294115
9.92,0.074,0.224
9.94,0.074,0.222634139
9.96,0.074,0.220682925
9.98,0.074,0.219485148
10,0.074,0.218693067
10.02,0.074,0.217900987
10.04,0.074,0.217108906
10.06,0.074,0.216316826
10.08,0.073707314,0.215414628
10.1,0.073219511,0.214439021
10.12,0.073,0.213999989
10.14,0.073,0.211999997
10.16,0.073,0.211512193
10.18,0.073,0.21102439
10.2,0.073,0.211
10.22,0.073,0.209363618
10.24,0.073,0.208483865
10.26,0.073,0.207193548
10.28,0.073,0.207
10.3,0.073,0.207
10.32,0.073,0.207
10.34,0.073,0.207
10.36,0.073,0.207
10.38,0.073,0.207
10.4,0.073,0.205499998
10.42,0.068499987,0.05124956
10.44,0.067,0
10.46,0.067,0
10.48,0.067,0
10.5,0.067,0
10.52,0.067,0
10.54,0.067,0
10.56,0.067,0
10.58,0.067,0
10.6,0.067,0
10.62,0.067,0
10.64,0.067,0
10.66,0.041064436,0
10.68,0,0
10.7,0.067,0
10.72,0.067,0
10.74,0.067,0
10.76,0.067,0
10.78,0.067,0
10.8,0.067,0
10.82,0.067,0
10.84,0.067,0
10.86,0.067,0
10.88,0.067,0
10.9,0.067,0
10.92,0.067,0
10.94,0.067,0
10.96,0.067,0
10.98,0.067,0
11,0.067,0
11.02,0.067,0
11.04,0.067,0
11.06,0.067,0
11.08,0.067,0
11.1,0.067,0
11.12,0.067,0
11.14,0.067,0
11.16,0.067,0
11.18,0.067,0
11.2,0.067,0
11.22,0.067,0
11.24,0.067,0
11.26,0.067,0
11.28,0.067,0
11.3,0.067,0
11.32,0.067,0
11.34,0.067,0
11.36,0.067,0
11.38,0.067,0
11.4,0.067,0
11.42,0.067,0
11.44,0.067,0
11.46,0.067,0
11.48,0.067,0
11.5,0.067,0
11.52,0.067,0
11.54,0.067,0
11.56,0.067,0
11.58,0.067,0
11.6,0.067,0
11.62,0.067,0
11.64,0.067,0
11.66,0.046900032,0
11.68,0.002233323,0
11.7,0.067,0
11.72,0.067,0
11.74,0.067,0
11.76,0.067,0
11.78,0.067,0
11.8,0.067,0
11.82,0.067,0
11.84,0.067,0
11.86,0.067,0
11.88,0.067,0
11.9,0.067,0
11.92,0.067,0
11.94,0.067,0
11.96,0.067,0
11.98,0.067,0
12,0.067,0
12.02,0.067,0
12.04,0.067,0
12.06,0.067,0
12.08,0.067,0
12.1,0.067,0
12.12,0.067,0
12.14,0.067,0
12.16,0.067,0
12.18,0.067,0
12.2,0.067,0
12.22,0.067,0
12.24,0.067,0
12.26,0.067,0
12.28,0.067,0
12.3,0.067,0
12.32,0.067,0
12.34,0.067,0
12.36,0.067,0
12.38,0.067,0
12.4,0.067,0
12.42,0.067,0
12.44,0.067,0
12.46,0.067,0
12.48,0.067,0
12.5,0.067,0
12.52,0.067,0
12.54,0.067,0
12.56,0.067,0
12.58,0.067,0
12.6,0.067,0
12.62,0.067,0
12.64,0.067,0
12.66,0.067,0
12.68,0.033499649,0
12.7,0.067,0
12.72,0.067,0
12.74,0.067,0
12.76,0.067,0
12.78,0.067,0
12.8,0.067,0
12.82,0.067,0
12.84,0.067,0
12.86,0.067,0
12.88,0.067,0
12.9,0.067,0
12.92,0.067,0
12.94,0.067,0
12.96,0.067,0
12.98,0.067,0
13,0.067,0
13.02,0.067,0
13.04,0.067,0
13.06,0.067,0
13.08,0.067,0
13.1,0.067,0
13.12,0.067,0
13.14,0.067,0
13.16,0.067,0
13.18,0.067,0
13.2,0.067,0
13.22,0.067,0
13.24,0.067,0
13.26,0.067,0
13.28,0.067,0
13.3,0.067,0
13.32,0.067,0
13.34,0.067,0
13.36,0.067,0
13.38,0.067,0
13.4,0.067,0
13.42,0.067,0
13.44,0.067,0
13.46,0.067,0
13.48,0.067,0
13.5,0.067,0
13.52,0.067,0
13.54,0.067,0
13.56,0.067,0
13.58,0.067,0
13.6,0.067,0
13.62,0.067,0
13.64,0.067,0
13.66,0.067,0
13.68,0.023450144,0
13.7,0,0
13.72,0.067,0
13.74,0.067,0
13.76,0.067,0
13.78,0.067,0
13.8,0.067,0
13.82,0.067,0
13.84,0.067,0
13.86,0.067,0
13.88,0.067,0
13.9,0.067,0
13.92,0.067,0
13.94,0.067,0
13.96,0.067,0
13.98,0.067,0
14,0.067,0
14.02,0.067,0
14.04,0.067,0
14.06,0.067,0
14.08,0.067,0
14.1,0.067,0
14.12,0.067,0
14.14,0.067,0
14.16,0.067,0
14.18,0.067,0
14.2,0.067,0
14.22,0.067,0
14.24,0.067,0
14.26,0.067,0
14.28,0.067,0
14.3,0.067,0
14.32,0.067,0
14.34,0.067,0
14.36,0.067,0
14.38,0.067,0
14.4,0.067,0
14.42,0.067,0
14.44,0.067,0
14.46,0.067,0
14.48,0.067,0
14.5,0.067,0
14.52,0.067,0
14.54,0.067,0
14.56,0.067,0
14.58,0.067,0
14.6,0.067,0
14.62,0.067,0
14.64,0.066999782,0
14.66,0.034316957,0
14.68,0.001634132,0
14.7,0.067,0
14.72,0.067,0
14.74,0.067,0
14.76,0.067,0
14.78,0.067,0
14.8,0.067,0
14.82,0.067,0
14.84,0.067,0
14.86,0.067,0
14.88,0.067,0
14.9,0.067,0
14.92,0.067,0
14.94,0.067,0
14.96,0.067,0
14.98,0.067,0
15,0.067,0
15.02,0.067,0
15.04,0.067,0
15.06,0.067,0
15.08,0.067,0
15.1,0.067,0
15.12,0.067,0
15.14,0.067,0
15.16,0.067,0
15.18,0.067,0
15.2,0.067,0
15.22,0.067,0
15.24,0.067,0
15.26,0.067,0
15.28,0.067,0
15.3,0.067,0
15.32,0.067,0
15.34,0.067,0
15.36,0.067,0
15.38,0.067,0
15.4,0.067,0
15.42,0.067,0
15.44,0.067,0
15.46,0.067,0
15.48,0.067,0
15.5,0.067,0
15.52,0.067,0
15.54,0.067,0
15.56,0.067,0
15.58,0.067,0
15.6,0.067,0
15.62,0.067,0
15.64,0.067,0
15.66,0.067,0
15.68,0.067,0
15.7,0.067,0
15.72,0.067,0
15.74,0.067,0
15.76,0.067,0
15.78,0.067,0
15.8,0.067,0
15.82,0.067,0
15.84,0.067,0
15.86,0.067,0
15.88,0.067,0
15.9,0.067,0
15.92,0.067,0
15.94,0.067,0
15.96,0.067,0
15.98,0.067,0
16,0.067,0
16.02,0.067,0
16.04,0.067,0
16.06,0.067,0
16.08,0.067,0
16.1,0.067,0
16.12,0.067,0
16.14,0.067,0
16.16,0.067,0
16.18,0.067,0
16.2,0.067,0
16.22,0.067,0
16.24,0.067,0
16.26,0.067,0
16.28,0.067,0
16.3,0.067,0
16.32,0.067,0
16.34,0.067,0
16.36,0.067,0
16.38,0.067,0
16.4,0.067,0
16.42,0.067,0
16.44,0.067,0
16.46,0.067,0
16.48,0.067,0
16.5,0.067,0
16.52,0.067,0
16.54,0.067,0
16.56,0.067,0
16.58,0.067,0
16.6,0.067,0
16.62,0.067,0
16.64,0.067,0
16.66,0.067,0
16.68,0.067,0
16.7,0.067,0
16.72,0.067,0
16.74,0.067,0
16.76,0.067,0
16.78,0.067,0
16.8,0.067,0
16.82,0.067,0
16.84,0.067,0
16.86,0.067,0
16.88,0.067,0
16.9,0.067,0
16.92,0.067,0
16.94,0.067,0
16.96,0.067,0
16.98,0.067,0
17,0.067,0
17.02,0.067,0
17.04,0.067,0
17.06,0.067,0
17.08,0.067,0
17.1,0.067,0
17.12,0.067,0
17.14,0.067,0
17.16,0.067,0
17.18,0.067,0
17.2,0.067,0
17.22,0.067,0
17.24,0.067,0
17.26,0.067,0
17.28,0.067,0
17.3,0.067,0
17.32,0.067,0
17.34,0.067,0
17.36,0.067,0
17.38,0.067,0
17.4,0.067,0
17.42,0.067,0
17.44,0.067,0
17.46,0.067,0
17.48,0.067,0
17.5,0.067,0
17.52,0.067,0
17.54,0.067,0
17.56,0.067,0
17.58,0.067,0
17.6,0.067,0
17.62,0.067,0
17.64,0.067,0
17.66,0.067,0
17.68,0.053041493,0
17.7,0,0
17.72,0.067,0
17.74,0.067,0
17.76,0.067,0
17.78,0.067,0
17.8,0.067,0
17.82,0.067,0
17.84,0.067,0
17.86,0.067,0
17.88,0.067,0
17.9,0.067,0
17.92,0.067,0
17.94,0.067,0
17.96,0.067,0
17.98,0.067,0
18,0.067,0
18.02,0.067,0
18.04,0.067,0
18.06,0.067,0
18.08,0.067,0
18.1,0.067,0
18.12,0.067,0
18.14,0.067,0
18.16,0.067,0
18.18,0.067,0
18.2,0.067,0
18.22,0.067,0
18.24,0.067,0
18.26,0.067,0
18.28,0.067,0
18.3,0.067,0
18.32,0.067,0
18.34,0.067,0
18.36,0.067,0
18.38,0.067,0
18.4,0.067,0
18.42,0.067,0
18.44,0.067,0
18.46,0.067,0
18.48,0.067,0
18.5,0.067,0
18.52,0.067,0
18.54,0.067,0
18.56,0.067,0
18.58,0.067,0
18.6,0.067,0
18.62,0.067,0
18.64,0.067,0
18.66,0.067,0
18.68,0.040199169,0
18.7,0,0
18.72,0.026800447,0
18.74,0.067375002,0.013425064
18.76,0.069875004,0.102925149
18.78,0.072,0.179
18.8,0.072,0.179590169
18.82,0.072,0.180573774
18.84,0.072,0.181557379
18.86,0.072,0.18152857
18.88,0.072,0.180671426
18.9,0.072,0.179814283
18.92,0.072,0.178818168
18.94,0.071750001,0.17350002
18.96,0.071250001,0.166500013
18.98,0.071,0.160000006
19,0.071,0.155483861
19.02,0.071,0.151199982
19.04,0.071,0.1472745
19.06,0.071,0.143352941
19.08,0.070843137,0.136607847
19.1,0.07045098,0.125627429
19.12,0.070058822,0.114647011
19.14,0.07,0.112149995
19.16,0.07,0.111149994
19.18,0.069862743,0.106490169
19.2,0.069470587,0.102176454
19.22,0.069078431,0.097862738
19.24,0.069,0.093097545
19.26,0.069,0.088219483
19.28,0.069,0.083064469
19.3,0.069,0.075322568
19.32,0.069,0.071133331
19.34,0.068809521,0.066333299
19.36,0.068,0.054799991
19.38,0.068,0.053466657
19.4,0.068,0.048666645
19.42,0.068,0.046600001
19.44,0.068,0.047600002
19.46,0.068,0.045142834
19.48,0.068,0.038599967
19.5,0.068,0.030600007
19.52,0.067476191,0.025952382
19.54,0.067,0.023627444
19.56,0.067,0.020882339
19.58,0.067,0.018137235
19.6,0.067,0.020699986
19.62,0.067,0.021
19.64,0.067,0.018365859
19.66,0.067,0.012512185
19.68,0.067,0.007399985
19.7,0.067,0.00583871
19.72,0.067,0.005
19.74,0.067,0.00292683
19.76,0.067,0.000487799
19.78,0.067,-0.002439028
19.8,0.067,-0.003902438
19.82,0.067,-0.004300007
19.84,0.067,-0.001500005
19.86,0.067,0.001299998
19.88,0.067,0.001629629
19.9,0.067,0.001135801
19.92,0.067,0.000641973
19.94,0.067,0.000148145
19.96,0.067,0.000903231
19.98,0.067,0.002219513
20,0.067,0.003682932
20.02,0.067,0.00513334
20.04,0.067,0.00646667
20.06,0.067,0.007799999
20.08,0.067,0.009097558
20.1,0.067,0.01007317
20.12,0.067,0.010960783
20.14,0.067,0.010176467
20.16,0.067,0.009392151
20.18,0.067,0.01075002
20.2,0.067,0.014250002
20.22,0.067,0.016
20.24,0.067,0.016600004
20.26,0.067,0.017933339
20.28,0.073129032,0.184096755
20.3,0.077,0.287800007
20.32,0.077,0.286
20.34,0.077,0.286
20.36,0.077,0.286
20.38,0.077,0.286
20.4,0.077,0.286
20.42,0.077,0.286
20.44,0.077,0.286
20.46,0.076238092,0.283714277
20.48,0.076,0.283
20.5,0.076,0.282047604
20.52,0.076,0.279
20.54,0.076,0.279
20.56,0.076,0.277599999
20.58,0.076,0.277
20.6,0.076,0.275374985
20.62,0.076,0.272874983
20.64,0.076,0.271580642
20.66,0.076,0.2709
20.68,0.076,0.269882351
20.7,0.076,0.268705878
20.72,0.076,0.267529404
20.74,0.076,0.266849978
20.76,0.076,0.264
20.78,0.075784314,0.263352943
20.8,0.075392156,0.262176469
20.82,0.075,0.260999993
20.84,0.075,0.259039214
20.86,0.075,0.257078434
20.88,0.075,0.256
20.9,0.075,0.256
20.92,0.075,0.253285706
20.94,0.075,0.25241463
20.96,0.075,0.25095122
20.98,0.075,0.249860001
21,0.075,0.24946
21.02,0.075,0.24906
21.04,0.075,0.246588234
21.06,0.075,0.245411761
21.08,0.075,0.244235287
21.1,0.075,0.243609754
21.12,0.075,0.243121951
21.14,0.075,0.242399999
21.16,0.075,0.241599999
21.18,0.07490196,0.24070588
21.2,0.074509804,0.239529412
21.22,0.074117648,0.238352945
21.24,0.074,0.237819999
21.26,0.074,0.236619998
21.28,0.074,0.235419997
21.3,0.074,0.234048779
21.32,0.074,0.232585369
21.34,0.074,0.231870971
21.36,0.074,0.230580644
21.38,0.074,0.228951217
21.4,0.074,0.227975604
21.42,0.074,0.227
21.44,0.074,0.226512197
21.46,0.074,0.225536585
21.48,0.074,0.225
21.5,0.074,0.224627451
21.52,0.074,0.224235295
21.54,0.074,0.222933341
21.56,0.074,0.220266672
21.58,0.074,0.22
21.6,0.074,0.219824998
21.62,0.074,0.219324998
21.64,0.074,0.217599978
21.66,0.073585364,0.215756093
21.68,0.073097561,0.214292683
21.7,0.073,0.214
21.72,0.073,0.214
21.74,0.073,0.212999978
21.76,0.070804868,0.134438674
21.78,0.067878048,0.031024363
21.8,0.067,0
21.82,0.067,0
21.84,0.067,0
21.86,0.067,0
21.88,0.067,0
21.9,0.067,0
21.92,0.067,0
21.94,0.067,0
21.96,0.067,0
21.98,0.067,0
22,0.067,0
22.02,0.067,0
22.04,0.067,0
22.06,0.067,0
22.08,0.067,0
22.1,0.067,0
22.12,0.067,0
22.14,0.067,0
22.16,0.067,0
22.18,0.067,0
22.2,0.067,0
22.22,0.067,0
22.24,0.067,0
22.26,0.067,0
22.28,0.067,0
22.3,0.067,0
22.32,0.067,0
22.34,0.067,0
22.36,0.067,0
22.38,0.067,0
22.4,0.067,0
22.42,0.067,0
22.44,0.067,0
22.46,0.067,0
22.48,0.067,0
22.5,0.067,0
22.52,0.067,0
22.54,0.067,0
22.56,0.067,0
22.58,0.067,0
22.6,0.067,0
22.62,0.067,0
22.64,0.067,0
22.66,0.067,0
22.68,0.067,0
22.7,0.067,0
22.72,0.067,0
22.74,0.067,0
22.76,0.067,0
22.78,0.067,0
22.8,0.067,0
22.82,0.067,0
22.84,0.067,0
22.86,0.067,0
22.88,0.067,0
22.9,0.067,0
22.92,0.067,0
22.94,0.067,0
22.96,0.067,0
22.98,0.067,0
23,0.067,0
23.02,0.067,0
23.04,0.067,0
23.06,0.067,0
23.08,0.067,0
23.1,0.067,0
23.12,0.067,0
23.14,0.067,0
23.16,0.067,0
23.18,0.067,0
23.2,0.067,0
23.22,0.067,0
23.24,0.067,0
23.26,0.067,0
23.28,0.067,0
23.3,0.067,0
23.32,0.067,0
23.34,0.067,0
23.36,0.067,0
23.38,0.066399997,0
23.4,0.066,0
23.42,0.066,0
23.44,0.066,0
23.46,0.066,0
23.48,0.066,0
23.5,0.066,0
23.52,0.066,0
23.54,0.066,0
23.56,0.066,0
23.58,0.065904765,0
23.6,0.065,0
23.62,0.065,0
23.64,0.065,0
23.66,0.065,0
23.68,0.006499969,0
23.7,0.058500155,0
23.72,0.065,0
23.74,0.065,0
23.76,0.065,0
23.78,0.065,0
23.8,0.06439999,0
23.82,0.064,0
23.84,0.064,0
23.86,0.064,0
23.88,0.064,0
23.9,0.064,0
23.92,0.064,0
23.94,0.064,0
23.96,0.064,0
23.98,0.064,0
24,0.064,0
24.02,0.064,0
24.04,0.063827586,0
24.06,0.063482759,0
24.08,0.063137932,0
24.1,0.063,0
24.12,0.063,0
24.14,0.063,0
24.16,0.063,0
24.18,0.063,0
24.2,0.063,0
24.22,0.063,0
24.24,0.063,0
24.26,0.063,0
24.28,0.062200002,0
24.3,0.062,0
24.32,0.062,0
24.34,0.062,0
24.36,0.062,0
24.38,0.062,0
24.4,0.062,0
24.42,0.062,0
24.44,0.062,0
24.46,0.062,0
24.48,0.062,0
24.5,0.062,0
24.52,0.062,0
24.54,0.062,0
24.56,0.062,0
24.58,0.061,0
